"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000176771",113.588652626973,-1.72052799666404,0.309106076976306,-5.56614096201002,2.6044258664691e-08,1.09443762522068e-06
"ENSG00000170315",8839.947333421,-0.409163292505566,0.0735390505900015,-5.56389141854377,2.63824140454085e-08,1.10557661960925e-06
"ENSG00000188706",1600.23070699398,0.732155743251791,0.131675269128728,5.56031324709901,2.69290872406968e-08,1.1253680435836e-06
"ENSG00000075213",732.800793006738,-1.16182612821113,0.209174215752582,-5.5543467632042,2.78651834030722e-08,1.16127959923327e-06
"ENSG00000129038",4264.63301896661,-0.514674224980847,0.0927375797406626,-5.54979142673462,2.86010611870881e-08,1.18867267483041e-06
"ENSG00000078053",359.085089052368,1.01149426824923,0.182512988061342,5.54203993366907,2.98968100695166e-08,1.23912039104561e-06
"ENSG00000094916",2231.84557585399,-0.668456755578169,0.120674115537605,-5.53935491965437,3.03587825698667e-08,1.25482967955449e-06
"ENSG00000197872",312.39292722291,-0.845545647006278,0.152834384651885,-5.53243073495668,3.15823173645975e-08,1.30184549616248e-06
"ENSG00000100739",207.622199634987,-1.54185891959962,0.279529373124046,-5.5159101970847,3.46979415013251e-08,1.42638711693491e-06
"ENSG00000140450",1277.98133414701,-0.696728164056124,0.126522245060466,-5.50676415616202,3.65489376423899e-08,1.49840739472649e-06
"ENSG00000166793",175.761269968605,-1.27574798437152,0.231730992160105,-5.50529720897279,3.68545977342375e-08,1.5068550122258e-06
"ENSG00000109686",5986.93708031536,0.706928499958451,0.128427382205954,5.50449980226783,3.70217877603692e-08,1.50961079579209e-06
"ENSG00000114670",183.850385012472,-1.03288079072074,0.187669769655518,-5.50371427756673,3.71872056122965e-08,1.51227969490006e-06
"ENSG00000163719",607.167514592895,0.554078866034615,0.100831574016696,5.49509289563278,3.90504797985629e-08,1.58379533081142e-06
"ENSG00000111801",728.965665653707,-0.746594063078455,0.135976668002086,-5.49060419002916,4.00561111089289e-08,1.61855090138013e-06
"ENSG00000139291",732.204699827721,0.706210351570587,0.128647368135987,5.48950485193046,4.03062046220191e-08,1.61855090138013e-06
"ENSG00000166825",4259.24411849857,1.02475517551644,0.186679685508716,5.48937701884327,4.0335384044177e-08,1.61855090138013e-06
"ENSG00000166949",4913.68978134122,-0.51335498805409,0.0935084951838203,-5.48992887806535,4.02095620945869e-08,1.61855090138013e-06
"ENSG00000008130",1713.6319552007,0.797353500794614,0.145392792043517,5.48413363267666,4.15500608619651e-08,1.66249339429871e-06
"ENSG00000106524",345.72724615121,-0.707474751993784,0.12901394049612,-5.48370780144537,4.16502509544692e-08,1.66249339429871e-06
"ENSG00000136237",117.050766902385,1.96557312847343,0.358786970674289,5.47838491676388,4.29225611310803e-08,1.70876974944995e-06
"ENSG00000169908",964.786100307827,1.09397614563949,0.199743728528198,5.4768985925135,4.32845102635876e-08,1.71865635503295e-06
"ENSG00000169692",605.670963819378,0.629769887547189,0.115055393102944,5.47362336143352,4.4092568781446e-08,1.74346687631393e-06
"ENSG00000181830",754.860531859606,0.743127635257574,0.135769921643404,5.47343348410688,4.41398607633684e-08,1.74346687631393e-06
"ENSG00000049759",1363.72905043685,-1.02533744360182,0.187390346478938,-5.4716662990805,4.45823716174807e-08,1.756359681847e-06
"ENSG00000134684",1262.50877637652,-0.70183500583104,0.128447171393383,-5.46399736341094,4.65530451723314e-08,1.82923238277151e-06
"ENSG00000131386",13960.2143787931,1.36076700571337,0.249343071938966,5.45740852204813,4.83133914460628e-08,1.88859169456341e-06
"ENSG00000144746",5784.89898975036,0.503059619651694,0.0921716025867998,5.45785909687263,4.81909833875904e-08,1.88859169456341e-06
"ENSG00000143127",254.825348705396,1.95287616163583,0.358133870675243,5.45292227723054,4.9548729378206e-08,1.93188963410696e-06
"ENSG00000173757",1550.0070829707,0.465445813355213,0.085480906451657,5.44502664601997,5.17976311245899e-08,2.01438191170385e-06
"ENSG00000070404",1824.48223262583,1.46349037388337,0.268868962505908,5.44313616656741,5.23505979697373e-08,2.02547275213858e-06
"ENSG00000164070",633.667353672745,-1.23958305889381,0.227725760476887,-5.44331504831934,5.22980308028857e-08,2.02547275213858e-06
"ENSG00000179222",4891.79128051872,-0.7100956642892,0.130584098254451,-5.43784177232313,5.39298337784386e-08,2.08125134030668e-06
"ENSG00000173918",1004.03711728693,1.13762443196666,0.209320916452066,5.4348339919827,5.4847471653679e-08,2.1112787561752e-06
"ENSG00000062716",3141.67450479577,0.476138112146684,0.0876255992553311,5.43377866962451,5.51730097300255e-08,2.11841952080159e-06
"ENSG00000174136",2557.44864888562,-0.9413299738605,0.173622876464122,-5.42169322978024,5.90371338569241e-08,2.26104749617101e-06
"ENSG00000241399",3857.61846733801,1.50878056975197,0.278482500290299,5.41786492213755,6.03149554567005e-08,2.30415314684082e-06
"ENSG00000011198",1155.15273140287,1.02172374709757,0.188627031242539,5.41663482888528,6.07311980078389e-08,2.30979366398272e-06
"ENSG00000112936",1960.88796191052,1.96774930808965,0.363286192938608,5.41652654666726,6.07679718578215e-08,2.30979366398272e-06
"ENSG00000073792",2530.97391782678,0.855397637264532,0.157959715468233,5.41528980809389,6.11895155069937e-08,2.31998744508722e-06
"ENSG00000131979",86.0006826869327,1.38175276680471,0.255218601924369,5.41399708479783,6.1633169829126e-08,2.33096648293754e-06
"ENSG00000170791",396.82678704092,0.681535932875625,0.12619735886451,5.4005562319838,6.64345821729319e-08,2.50629017234941e-06
"ENSG00000153066",736.879893567037,0.593783483956833,0.110317170098611,5.38251192834312,7.34535076661317e-08,2.76419070640109e-06
"ENSG00000187288",19.9313822219959,1.96490346957219,0.365125695004248,5.38144396972481,7.38907036124043e-08,2.7737433356041e-06
"ENSG00000106617",1034.82969084477,1.35961559641878,0.253097395572037,5.37190670550305,7.79084165016981e-08,2.91732308128141e-06
"ENSG00000087116",4504.92532616987,0.652864977200076,0.12164857677227,5.36681147057118,8.01407480514701e-08,2.99350428771022e-06
"ENSG00000108950",1128.12910754915,1.02845509027302,0.191668492442628,5.36580153141687,8.05905210555589e-08,3.00289015401107e-06
"ENSG00000051108",2297.88081894568,0.669156126738345,0.125133376349823,5.34754312764366,8.91561715813744e-08,3.31389327686249e-06
"ENSG00000117758",1730.78698028405,0.781645762523733,0.146350494702292,5.34091643566883,9.24778805001977e-08,3.42125205000138e-06
"ENSG00000137872",281.798465852368,-1.00090567604712,0.187404661559229,-5.34087929147261,9.24968329224328e-08,3.42125205000138e-06
"ENSG00000087266",437.048022586953,-0.881512897717929,0.165101979450742,-5.33920247746592,9.33563364700571e-08,3.43843757271171e-06
"ENSG00000138166",406.574968834165,1.21448290534948,0.227470165928639,5.33908655841258,9.34160392903565e-08,3.43843757271171e-06
"ENSG00000113657",4754.06009837083,-0.563802490171206,0.10567171402774,-5.3354153981377,9.53260682444579e-08,3.50022514660718e-06
"ENSG00000166979",131.814404155007,1.23826736151781,0.232105653316895,5.33492977798001,9.55815402797556e-08,3.50110784831027e-06
"ENSG00000167191",3003.50680503853,1.54161210610912,0.289769314117736,5.32013581494259,1.03689816082509e-07,3.78893608139176e-06
"ENSG00000138380",244.958743264716,-0.772053020900411,0.14515256825482,-5.31890706573684,1.04392437885014e-07,3.80541879596265e-06
"ENSG00000138468",330.069933633195,-0.763600374767877,0.143639228848934,-5.31609909693233,1.06015427731975e-07,3.85529180463778e-06
"ENSG00000123689",42.2870627629486,-1.83226878532041,0.344798244654431,-5.31403165105082,1.07225981682637e-07,3.88119102434991e-06
"ENSG00000206538",12605.0452529272,1.10794564100189,0.208512422093019,5.31357139244024,1.07497292385154e-07,3.88119102434991e-06
"ENSG00000242616",894.412203523676,0.438999880126228,0.0826172045443844,5.31366175540815,1.07443973360455e-07,3.88119102434991e-06
"ENSG00000160446",290.427606712904,0.852547870649779,0.160689393275279,5.30556406538464,1.12325108030908e-07,4.04584341497995e-06
"ENSG00000119711",662.27687718883,1.0108791235421,0.190837255193777,5.29707431872067,1.17672811302869e-07,4.21837509334077e-06
"ENSG00000159423",479.420053323307,0.853419539075792,0.161101301087275,5.29740935247606,1.17457181062947e-07,4.21837509334077e-06
"ENSG00000147883",499.332689955116,-1.27019042551887,0.239838013784568,-5.29603462551938,1.18344407145945e-07,4.23242125603749e-06
"ENSG00000085377",640.419377302493,0.531848529993267,0.100522114658749,5.29086093939408,1.21741907754809e-07,4.34365938800647e-06
"ENSG00000164050",3546.32583915064,0.729372959419766,0.137935222065815,5.28779341850588,1.23800677279599e-07,4.40672151973122e-06
"ENSG00000128309",604.970616828703,0.906282806732382,0.171412520984733,5.28714472855282,1.2424034090574e-07,4.41199032211744e-06
"ENSG00000101974",1402.30667148248,0.531695103055686,0.10068928722325,5.28055285441442,1.28794662651116e-07,4.56301090535381e-06
"ENSG00000149792",745.752830023635,-0.544068442445748,0.103110867986229,-5.27653828419338,1.31647020248221e-07,4.65316851008197e-06
"ENSG00000114745",993.935543098474,0.532017689800497,0.101080092240516,5.26332809960821,1.41470781123388e-07,4.97713948101073e-06
"ENSG00000158292",633.081742514408,-0.840950057986047,0.159764724467796,-5.26367795386245,1.41201702414049e-07,4.97713948101073e-06
"ENSG00000171862",361.533347198594,-0.65458942839842,0.124554288412028,-5.255454763894,1.47659145253085e-07,5.18280173872081e-06
"ENSG00000185222",2805.05518718396,0.66250123196309,0.126113876843796,5.25319852615157,1.4948026091286e-07,5.23457728492998e-06
"ENSG00000169764",3269.00521198928,0.875741271114489,0.167191743323506,5.23794568862162,1.62373826743687e-07,5.67295900918823e-06
"ENSG00000126561",816.269023047796,0.683798459558799,0.130572727173445,5.23691642474833,1.63281584427396e-07,5.69152951432638e-06
"ENSG00000138073",1741.20252620684,1.04497596788664,0.199636933945442,5.23438197148538,1.65537809172814e-07,5.75691029233641e-06
"ENSG00000113580",2834.96510336268,-0.901782471810961,0.172343620959496,-5.23246794276706,1.67261667754656e-07,5.77701942874986e-06
"ENSG00000174697",122.323402213409,1.88134341080746,0.359499949082537,5.23322302439471,1.6657954491116e-07,5.77701942874986e-06
"ENSG00000198585",1314.48211854789,0.641429858002779,0.122583479979221,5.23259625286789,1.67145565287027e-07,5.77701942874986e-06
"ENSG00000076513",6780.42112411141,0.648925008049632,0.124118229357795,5.2282812235339,1.71093130863967e-07,5.89589267359931e-06
"ENSG00000078674",2913.28851266852,-0.363570725247962,0.0696780354608568,-5.21786704868001,1.80995302513475e-07,6.22294758278148e-06
"ENSG00000198833",1415.46824952277,0.440747500040276,0.0847111714622927,5.20294422131165,1.9615575843216e-07,6.72889867020796e-06
"ENSG00000074219",572.768613097349,-0.742875599942715,0.142814894622938,-5.20166752847499,1.97508320714498e-07,6.75886587776964e-06
"ENSG00000197381",1934.62681776918,1.69010951833156,0.324941206985511,5.20127789888749,1.97922896870171e-07,6.75886587776964e-06
"ENSG00000032742",228.288602398995,-0.685767207221231,0.131963045102608,-5.19666097950385,2.02899902301842e-07,6.91322009464473e-06
"ENSG00000060718",335.346145943399,1.66670003382952,0.320984788716395,5.192457999317,2.07535698795872e-07,7.05528101434595e-06
"ENSG00000116991",131.94865613851,-1.87179855748226,0.36060185439481,-5.19076242861717,2.09434710105808e-07,7.10387509973242e-06
"ENSG00000133943",545.767954001238,-0.855456128210904,0.16486428371599,-5.18885054378783,2.11596133644234e-07,7.1451480128794e-06
"ENSG00000170989",247.221432217298,-1.27267591712092,0.245256991957265,-5.18915243542853,2.11253411781788e-07,7.1451480128794e-06
"ENSG00000182809",823.290613914174,0.723632181635029,0.139493559946674,5.18756695227838,2.13059336827404e-07,7.17853373613579e-06
"ENSG00000143384",5989.4705969563,0.581895581691988,0.112238803521884,5.1844421308227,2.16662403497069e-07,7.28370853356367e-06
"ENSG00000124226",1582.86961783047,-0.540139910001487,0.104217951013232,-5.18279149369295,2.18589360096183e-07,7.33219476615311e-06
"ENSG00000168556",375.230864198718,1.06012234292062,0.204565118803267,5.18232213352147,2.19140309131235e-07,7.33441282419761e-06
"ENSG00000080200",1676.41460285903,-0.626272776120011,0.120913079871596,-5.17952877211533,2.22447102697913e-07,7.40070050642091e-06
"ENSG00000102554",172.555485416586,1.82107897884961,0.351599679823971,5.17941023086634,2.22588493549809e-07,7.40070050642091e-06
"ENSG00000196715",1015.74534403816,0.628566182523284,0.121350131245594,5.17977340503374,2.22155589475455e-07,7.40070050642091e-06
"ENSG00000115993",5279.44649413598,0.833583055047856,0.161059706193904,5.17561514761664,2.27161277577073e-07,7.53617501575867e-06
"ENSG00000138735",7517.1305461271,-1.04161700549905,0.20133004293967,-5.17367895168621,2.29529080231329e-07,7.59806548301869e-06
"ENSG00000154736",3841.29977982161,1.64260440400073,0.317881968984974,5.16734059892016,2.37448322537552e-07,7.84305288940632e-06
"ENSG00000126950",788.008759227914,-1.3811340255073,0.267366896594232,-5.16568821009796,2.39555835568974e-07,7.89542631914476e-06
"ENSG00000145244",186.716887235805,1.47575514623591,0.285812758577068,5.16336343269988,2.42551559148548e-07,7.97678257999835e-06
"ENSG00000116001",1408.01407940729,-0.634208201826681,0.122873503992874,-5.16147241852451,2.45014994582814e-07,8.04031852071325e-06
"ENSG00000242265",557.882685694694,-0.835209073736285,0.161904895477049,-5.15864002305403,2.48750041873902e-07,8.14521782136016e-06
"ENSG00000168077",2139.56643241339,-0.577756632592713,0.112225526884363,-5.14817482824594,2.63033280899477e-07,8.59431419751033e-06
"ENSG00000168214",6002.10144477733,-0.731717581555639,0.142268411077142,-5.14321890583906,2.70070622340114e-07,8.80523356629579e-06
"ENSG00000138356",4417.1290161387,1.26499554426163,0.246146137292174,5.13920534434423,2.75902763612018e-07,8.97603657617766e-06
"ENSG00000103404",302.484860302797,0.655455179249124,0.127580762235849,5.13757064750433,2.78312852918809e-07,9.0350146758707e-06
"ENSG00000065809",2322.28065222414,-1.01719251117076,0.198016220173273,-5.13691509857459,2.79285051841993e-07,9.04716116545113e-06
"ENSG00000126878",88.1203023337638,-1.72496910720279,0.336078257054461,-5.1326411958964,2.85704245981596e-07,9.23532870343927e-06
"ENSG00000017797",3378.61384040889,0.535154388742635,0.104409831085946,5.12551723507833,2.96722019973766e-07,9.57102498542245e-06
"ENSG00000100592",771.632425384616,-0.962074756993441,0.187897596330596,-5.12020789931085,3.05199007569401e-07,9.82351188619126e-06
"ENSG00000196152",135.018961421714,-0.762695890950006,0.14901685728055,-5.11818531720945,3.08489415367484e-07,9.90833943880956e-06
"ENSG00000105643",318.181932822209,0.691300466579764,0.135204061162106,5.11301554581938,3.17056194362524e-07,1.0161919721009e-05
"ENSG00000136560",1181.09528334692,0.544204597543938,0.106482215551016,5.11075577013336,3.20872575459941e-07,1.02624953944143e-05
"ENSG00000164305",525.121783907805,0.753283232915999,0.147519904517862,5.10631589261089,3.28500359986911e-07,1.04842899702152e-05
"ENSG00000073712",3869.60314739976,0.598780895240594,0.117327301577399,5.10350862237794,3.33413314131488e-07,1.05963794457587e-05
"ENSG00000081377",2348.27227486534,0.780012102172474,0.152834000354015,5.10365560258651,3.33154336425547e-07,1.05963794457587e-05
"ENSG00000163399",6567.65788506581,0.390612633328538,0.0765512075268863,5.10263189762678,3.34962136344406e-07,1.06232855316943e-05
"ENSG00000198517",819.406592066286,0.749692749561741,0.146955597489734,5.10149162310141,3.36986939529442e-07,1.06651431405887e-05
"ENSG00000142871",5245.9490895678,1.46343575190793,0.287340424992146,5.09303816874332,3.52370724598301e-07,1.11287355359564e-05
"ENSG00000205213",392.7418020861,-1.03220439497367,0.202743292559457,-5.09118887211012,3.55825363972243e-07,1.12144293878585e-05
"ENSG00000110900",263.708684322235,-1.29147631621805,0.253739719714632,-5.08976804132402,3.58501777340799e-07,1.12752908266354e-05
"ENSG00000203965",180.520109032928,-0.888286106067236,0.174550341535728,-5.08899666567203,3.59962941745807e-07,1.12977580554576e-05
"ENSG00000196372",285.231490417116,0.820194645427704,0.161266842564158,5.08594719402037,3.65795827576793e-07,1.14570585498586e-05
"ENSG00000082146",1109.00297731267,0.870315453835699,0.17119676910248,5.0837142453005,3.70124650458324e-07,1.15686894878792e-05
"ENSG00000171132",404.930443582885,-1.06553008040016,0.209757439158555,-5.07982021841301,3.7779221935057e-07,1.17840014316194e-05
"ENSG00000149633",254.953896203316,-1.33473181269161,0.262970383590984,-5.07559746639612,3.86280284924823e-07,1.20239673875365e-05
"ENSG00000071242",11251.1312604923,0.852962667901658,0.168161449397475,5.07228423017188,3.9306870398273e-07,1.22101506239235e-05
"ENSG00000156804",3733.32718976512,1.01305790768662,0.199869331544731,5.06860106979392,4.00750166957419e-07,1.242325517568e-05
"ENSG00000092621",1241.44615445827,-1.2412225591088,0.245474964142683,-5.05641201922055,4.2721782309199e-07,1.31896963831339e-05
"ENSG00000129484",227.626181491532,-0.761814637236742,0.150652299722672,-5.05677403291639,4.26407984572818e-07,1.31896963831339e-05
"ENSG00000164048",191.924969330157,-0.664799432508502,0.131570539046925,-5.05279857728182,4.35382980169277e-07,1.34144067698591e-05
"ENSG00000089041",153.445527748107,-1.37638865535375,0.272795294693354,-5.04549998525795,4.52336929306252e-07,1.39084411921646e-05
"ENSG00000097096",202.362232341925,1.10673571371479,0.219594146184335,5.03991446468592,4.65739955534383e-07,1.42915092237812e-05
"ENSG00000131080",1117.36978489468,-0.873109172177514,0.173299202444534,-5.03816036001065,4.70027575880333e-07,1.43938809067159e-05
"ENSG00000267669",71.4304164551298,1.35914018953148,0.269980825947078,5.03421005830208,4.79823302914962e-07,1.4664175609086e-05
"ENSG00000003096",414.075308683702,-0.904839220487001,0.17981433733456,-5.03207493851545,4.85199519414093e-07,1.47985853421298e-05
"ENSG00000106484",941.131965022028,-1.54527807850203,0.307290700978839,-5.02871734673301,4.93771612455341e-07,1.50297323002503e-05
"ENSG00000197442",1550.57824608722,0.651567891867503,0.129582608698141,5.02820477542099,4.95093015014804e-07,1.50396930344256e-05
"ENSG00000196476",112.846859819524,-0.953088264339377,0.189596216296098,-5.0269371560185,4.98375584772001e-07,1.51090698325267e-05
"ENSG00000188042",1240.62443645537,-0.73502890864203,0.146233782536418,-5.02639606179222,4.99783160746755e-07,1.51214393115538e-05
"ENSG00000177426",1040.45736130932,0.840272783958463,0.167235518654209,5.02448756532329,5.0477850294883e-07,1.52420941968262e-05
"ENSG00000169271",86.0423130306546,1.70932509697932,0.340528591251673,5.01962284780961,5.17730273341284e-07,1.56020389942369e-05
"ENSG00000104936",2004.51758656222,0.826767717898829,0.164763351101999,5.01791030814254,5.22365525650199e-07,1.56815861939208e-05
"ENSG00000176971",2457.21935949509,1.14797088941305,0.228775994082194,5.01788176691569,5.22443114868859e-07,1.56815861939208e-05
"ENSG00000166341",2099.56419964954,-0.63912572019238,0.127463766596403,-5.01417569289386,5.32613031613856e-07,1.59551880044642e-05
"ENSG00000162694",918.028754007795,-0.442416227058915,0.0883119114563455,-5.00970050090707,5.45148058062603e-07,1.62984186212867e-05
"ENSG00000104964",5695.70092228863,0.440476407646654,0.0879480550579356,5.00837008114041,5.48929094701462e-07,1.63790914095537e-05
"ENSG00000198691",40.3621275403212,1.47329137050054,0.294253538797585,5.00687732260038,5.53201596890638e-07,1.64740822003181e-05
"ENSG00000165633",2313.2210214077,0.601117024390868,0.120101167798859,5.00508892134668,5.58362496820653e-07,1.65951038347796e-05
"ENSG00000144724",3408.0745976034,0.855190025713335,0.170886783760969,5.00442460728589,5.60291347368273e-07,1.6619779417622e-05
"ENSG00000211448",661.830448623151,1.27198078526616,0.254242535335412,5.00302116476334,5.6438741738289e-07,1.67085182977855e-05
"ENSG00000075240",568.647670737819,-0.9375269103644,0.187418443241248,-5.00231937770179,5.66446456703767e-07,1.67367226504191e-05
"ENSG00000166272",2587.2804339681,0.686985766445046,0.137356796473174,5.00146905056291,5.68951016352094e-07,1.6777955117689e-05
"ENSG00000131236",7167.07900434856,0.533917798775605,0.106789968708504,4.99969992718133,5.74196061659169e-07,1.68984118548067e-05
"ENSG00000197045",1873.54601772008,0.563158606079778,0.112646597988268,4.99933967059022,5.75269837733042e-07,1.68984118548067e-05
"ENSG00000150990",373.367493598381,0.621291388518017,0.124337500019643,4.99681422273942,5.82851689068572e-07,1.70879464190491e-05
"ENSG00000152779",55.6832349115518,1.79738690507962,0.359819612928034,4.99524439608331,5.87613044768004e-07,1.71942169076409e-05
"ENSG00000184575",3434.22990481484,-0.520765759259485,0.104262860626946,-4.99473883728159,5.89154393620937e-07,1.72060379665976e-05
"ENSG00000170624",2127.49523230179,-1.07490897871543,0.215704756669271,-4.98324188725949,6.25277045428441e-07,1.82258018174209e-05
"ENSG00000145901",2605.13238921682,0.62027307828785,0.124552931401389,4.97999582433701,6.35856451658871e-07,1.84985315397988e-05
"ENSG00000158301",367.961893864344,-0.866447766507659,0.174055493187125,-4.97799725042952,6.4245568700097e-07,1.86546442091184e-05
"ENSG00000108468",1468.14631849113,-0.463358562062533,0.0931479182672044,-4.97443819123623,6.54371383718002e-07,1.89642342775593e-05
"ENSG00000114767",205.762638337664,0.903558419163845,0.181980285220427,4.96514453787888,6.86499229389075e-07,1.98572855491356e-05
"ENSG00000101825",4737.75731695119,-1.17864557551002,0.237507747017128,-4.96255633895184,6.95713767395519e-07,2.00854157884722e-05
"ENSG00000135678",858.384735747728,1.25987431218234,0.253937585050184,4.96135423172333,7.0003394511967e-07,2.01716448033721e-05
"ENSG00000146411",1030.22429994008,-0.850090583823762,0.171369094814634,-4.96058279786846,7.02819957005992e-07,2.02134226417997e-05
"ENSG00000116649",1261.85035183926,0.760579055433796,0.153458219177353,4.95626144699872,7.18625024873706e-07,2.0628765419904e-05
"ENSG00000123610",319.899107608552,-1.6915676208126,0.341759927752223,-4.94957858850845,7.43743420120157e-07,2.13093758704124e-05
"ENSG00000258947",525.238151708243,-1.24783873703124,0.252395307902409,-4.94398547818382,7.65414076316091e-07,2.18888169121169e-05
"ENSG00000123213",536.109436705438,0.704636027987049,0.142722819065432,4.93709438056998,7.92951019821178e-07,2.26335151468958e-05
"ENSG00000274047",504.6864889638,-0.585149983301485,0.118635701206164,-4.93232625046501,8.12560489438164e-07,2.31495575974022e-05
"ENSG00000169855",1823.34915464204,-1.13436869091197,0.230026449828154,-4.93147067113119,8.1612822909817e-07,2.32074959582652e-05
"ENSG00000162772",370.386762363785,1.44468401786914,0.293111635030095,4.92878427606879,8.2742873991535e-07,2.34846941415373e-05
"ENSG00000198960",615.840106456865,-0.612256396127813,0.124367303603436,-4.92296912764215,8.52409043402678e-07,2.41483970198422e-05
"ENSG00000100154",2015.1953004522,-0.805081128733834,0.163591159524367,-4.92129972716477,8.59713486512431e-07,2.42055221743814e-05
"ENSG00000126803",470.062830404187,1.71712594486596,0.348861500816386,4.92208495591414,8.56270250100995e-07,2.42055221743814e-05
"ENSG00000135070",738.321493036144,0.515529189046194,0.104745315224572,4.92173982140308,8.5778202968441e-07,2.42055221743814e-05
"ENSG00000175538",158.402125940673,-1.10636645952385,0.224823400055821,-4.92104673823609,8.60825682827683e-07,2.42055221743814e-05
"ENSG00000115963",17566.069247416,-0.720777705440674,0.14658066986688,-4.91727665111137,8.77564914494623e-07,2.46304304758342e-05
"ENSG00000113552",1601.94321317934,-0.60802582013824,0.123911804196334,-4.90692411495232,9.25158068600376e-07,2.59181319662713e-05
"ENSG00000101955",4382.94592682955,0.889875187826,0.181446894870551,4.90432855553059,9.37474606198304e-07,2.62146318716598e-05
"ENSG00000134871",4509.49075225117,0.866169811548182,0.176629191360492,4.90388822411789,9.39579683558306e-07,2.62146721296301e-05
"ENSG00000173947",78.9745702975922,-1.13693854227989,0.231857748895906,-4.90360381610676,9.40941761395369e-07,2.62146721296301e-05
"ENSG00000086062",3238.14445797698,-0.567288736625208,0.115904714197742,-4.8944405803665,9.85857568546273e-07,2.73950152390776e-05
"ENSG00000168461",3786.76123221124,0.811826030930514,0.165874220227463,4.8942266605218,9.86930414152385e-07,2.73950152390776e-05
"ENSG00000136235",26550.4558211881,-0.394596993156268,0.0806499744481468,-4.89271070271659,9.94565475604572e-07,2.75563855585091e-05
"ENSG00000064666",9555.09310167796,0.751391028643462,0.153586772076551,4.89228999662128,9.96694403970931e-07,2.75648865507719e-05
"ENSG00000206052",207.196957906122,-1.12930886782895,0.230967275596949,-4.88947564069491,1.01104932527786e-06,2.79108653153347e-05
"ENSG00000133069",146.588668067564,-0.988144026194525,0.202155237442925,-4.88804563608454,1.01841925768692e-06,2.80631084340396e-05
"ENSG00000113140",31373.1573400551,-0.551842712125076,0.112989661229349,-4.88401067956945,1.03949440864984e-06,2.85917662073722e-05
"ENSG00000169504",17541.9034391418,0.75510391111578,0.154633533036286,4.8831834614979,1.04386663680429e-06,2.86599173894289e-05
"ENSG00000134046",1430.89137592792,0.559703615274079,0.114710610300634,4.87926630158454,1.06481210915879e-06,2.9182024614772e-05
"ENSG00000223687",11.2846871619017,-1.81959875023532,0.373046091005726,-4.87767810494868,1.07341910432249e-06,2.93647092408512e-05
"ENSG00000101608",5385.86083332554,0.833920374796851,0.17110209638067,4.87381740163798,1.09462172186571e-06,2.98740673094118e-05
"ENSG00000147100",1313.38399180987,-0.437085882208823,0.0896849301209353,-4.87357108512474,1.09598805901134e-06,2.98740673094118e-05
"ENSG00000100292",2424.338623894,-1.16213096744892,0.238545642972476,-4.87173420133695,1.10622928209443e-06,3.00989866538211e-05
"ENSG00000162878",1601.7843157763,1.30030152781226,0.267004253554777,4.86996559231032,1.11617683105718e-06,3.03151222625368e-05
"ENSG00000225697",379.462680355667,0.811412659586317,0.166694493132091,4.86766325833777,1.12925534393317e-06,3.06153671021882e-05
"ENSG00000184304",781.432501456156,0.649678091202863,0.133734960215497,4.85795255149432,1.18605821660822e-06,3.20978330963313e-05
"ENSG00000169218",600.480021303615,1.2122298287502,0.249646542080219,4.85578457706284,1.1991100784532e-06,3.23931022622143e-05
"ENSG00000105137",1424.02601953486,0.492643582220347,0.101470357407878,4.8550492459594,1.20356829416473e-06,3.24555813799003e-05
"ENSG00000163171",1533.26038771797,1.18322914627338,0.243814446983003,4.85299030026658,1.21613641183732e-06,3.27361417051156e-05
"ENSG00000196639",679.471014531725,-0.644400901056327,0.133090486562528,-4.84182542043361,1.28651771810199e-06,3.45691652565664e-05
"ENSG00000164933",532.536858648778,0.756900322405143,0.156635884638342,4.83222809481209,1.35013439879063e-06,3.62142432356464e-05
"ENSG00000066697",811.920497556838,-0.701165147485461,0.14515771666297,-4.83036771040867,1.3628113547027e-06,3.64895755291016e-05
"ENSG00000162407",26271.8317891605,-0.936717405994905,0.193975075524538,-4.8290606587567,1.37178619549792e-06,3.66649850980433e-05
"ENSG00000129467",115.740160721441,-1.12320501483433,0.232754547955575,-4.8257059838363,1.39508191590032e-06,3.7221868119471e-05
"ENSG00000130224",373.449971746483,0.734687539434545,0.152443556314262,4.81940698050884,1.43985566042688e-06,3.83488317446089e-05
"ENSG00000126860",49.0566441773305,-1.25317787275597,0.260126724849975,-4.81756679740895,1.45319449226214e-06,3.86360743039396e-05
"ENSG00000178425",521.393856850533,-0.706165082126292,0.146788396616174,-4.81076909623035,1.50350630449115e-06,3.99035848672668e-05
"ENSG00000074590",415.240238467516,1.06262468343589,0.220927108613741,4.80984289390095,1.51048970197329e-06,4.00187184088474e-05
"ENSG00000169093",770.108553504925,0.490451091265436,0.102123957432535,4.80250769354915,1.56690796944841e-06,4.14408807024747e-05
"ENSG00000167797",317.038681401614,0.843583713594796,0.175762833209819,4.79955686984039,1.59017078239953e-06,4.19827287890753e-05
"ENSG00000113460",504.369796794206,0.875003211395559,0.182598857963869,4.79194240945743,1.65174321018161e-06,4.3532354152661e-05
"ENSG00000172985",807.707463234926,0.84866765692403,0.177237999679754,4.78829403659182,1.68205074510664e-06,4.42540237773449e-05
